climate_model,data_id,model,quantile,reference_period_end_year,reference_period_start_year,region,scenario,stage,todo,unit,variable,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,10^22 J,Heat Content,45.231345000000005,46.537605,47.688424999999995,48.81037499999999,50.072475,51.442,52.69581,53.90844,55.148435,56.328869999999995,57.48314,58.667625,59.79215,60.986965,62.283425,63.59237,65.04854,66.54186,68.1013,69.68786,71.24792,72.79867,74.282075,75.720095,77.111805,78.638125,80.345505,81.95981499999999,83.568175,85.11615,86.63907,88.12339,89.45778,90.78085,92.09536,93.39671,94.764425,96.189585,97.61414,99.13302999999999,100.777395,102.413055,103.76655,105.01979,106.35547,107.66922,109.2362,110.617345,111.97887499999999,113.331115,114.69489999999999,116.06817000000001,117.44149,118.62044,119.66489000000001,120.647265,121.57631,122.602465,123.688095,124.754235,125.935655,127.18137,128.311545,129.41073,130.49301,131.538905,132.53811000000002,133.468985,134.35226,135.21995,136.08159,136.961325,137.867535,138.72421,139.37157000000002,139.984275,140.555075,141.09426000000002,141.62768,142.27368,143.02870000000001,143.77497499999998,144.62777499999999,145.58668,146.555135,147.50946,148.214585,148.906645,149.57889,150.23320999999999,150.86614,151.479265,152.086005,152.69197,153.305855,153.9394,154.589005,155.201955,155.80725,156.34269,156.7673,157.16966,157.55823,157.93936,158.32182,158.71797
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,10^22 J,Heat Content|Ocean,40.517615,41.62312,42.68804,43.66229,44.89057,46.22813,47.50356,48.64854,49.69115,50.665775,51.631975,52.614215,53.66794,54.790495,55.94464,57.14576,58.45267,59.79181,61.18343,62.5018,63.646429999999995,64.762125,65.982445,67.22157,68.479555,69.75483,71.05767,72.391605,73.73923,75.201775,76.70399,78.077655,79.66811,81.17005,82.37059500000001,83.47856,84.55029,85.57651,86.61592,87.69138,88.81477000000001,90.07901000000001,91.499035,92.546845,93.76015,94.970185,96.062655,97.01155,97.939225,98.83428,99.66929,100.50724,101.737275,102.96322,104.03322499999999,105.03143,106.09674,107.21743000000001,108.13607999999999,109.01461499999999,109.90026,110.800735,111.583995,112.322215,113.04670999999999,113.73712,114.45975999999999,115.212045,115.9434,116.62538,117.20708,117.806745,118.43005,119.06089,119.6756,120.258165,120.8035,121.322455,121.82647,122.31406,122.774985,123.19618,123.69306,124.231155,124.789605,125.21259,125.62862,126.03572,126.42729,126.80458,127.16778500000001,127.554135,127.935305,128.32647500000002,128.74668000000003,129.194685,129.66005,130.200505,130.674485,131.163925,131.55232,131.93688500000002,132.28425,132.60495500000002,132.929685,133.27248500000002
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,GtC / yr,Net Atmosphere to Land Flux|CO2,0.8814249999999999,0.94779,0.08243500000000001,1.076535,1.184245,1.16232,1.35752,1.286105,1.4897,1.28343,1.3932,1.394415,1.50094,1.90237,1.777825,1.783235,1.770335,1.73444,1.90768,1.65223,1.89651,1.965275,2.04202,2.14213,2.188245,2.21643,2.2945149999999996,2.337495,2.39161,2.44405,2.48498,2.516765,2.547825,2.57869,2.6058149999999998,2.634285,2.598605,2.54643,2.489485,2.4345,2.3678850000000002,2.299855,2.2358849999999997,2.1775,2.1086099999999997,2.05049,2.0283100000000003,2.0179400000000003,2.006845,1.98367,1.9491049999999999,1.9082599999999998,1.862805,1.82164,1.7900900000000002,1.768185,1.719395,1.677555,1.63496,1.5958299999999999,1.5532,1.52042,1.48264,1.4390299999999998,1.3912200000000001,1.33359,1.259425,1.18511,1.114495,1.04969,0.985035,0.919365,0.862295,0.8046800000000001,0.755405,0.70668,0.66431,0.63103,0.60006,0.560775,0.52407,0.49202500000000005,0.458965,0.42177,0.38463,0.35679,0.318315,0.28293,0.25509499999999996,0.22300999999999999,0.19450499999999998,0.171075,0.15399000000000002,0.134085,0.10789,0.088745,0.10655,0.122115,0.125725,0.121535,0.1354,0.147685,0.163815,0.178305,0.194515,0.211185
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,GtC / yr,Net Atmosphere to Ocean Flux|CO2,1.7400950000000002,1.693395,1.61344,1.7856049999999999,1.85254,1.729435,1.69958,1.799015,1.94835,1.93798,1.923715,1.9855450000000001,1.96755,1.9951599999999998,1.97439,2.03502,2.11571,2.09736,2.1863400000000004,2.156285,2.176615,2.2788500000000003,2.349565,2.38263,2.41378,2.4363,2.45455,2.4588099999999997,2.4473200000000004,2.43799,2.428175,2.423725,2.41247,2.3979150000000002,2.375895,2.353765,2.33315,2.30161,2.2485150000000003,2.1908149999999997,2.1284799999999997,2.06599,2.00106,1.93541,1.86676,1.80566,1.74635,1.69054,1.62549,1.5584950000000002,1.486215,1.406315,1.33574,1.2659500000000001,1.1986750000000002,1.12976,1.0599500000000002,1.00072,0.9584550000000001,0.9243399999999999,0.885405,0.84049,0.7950550000000001,0.7617700000000001,0.731065,0.69676,0.66608,0.63811,0.60928,0.58363,0.5597650000000001,0.533785,0.50151,0.47134,0.450485,0.43632000000000004,0.42721,0.420505,0.413045,0.403065,0.390905,0.37779,0.368425,0.357275,0.34072,0.32920499999999997,0.31632499999999997,0.30849499999999996,0.30283000000000004,0.299765,0.295555,0.29206,0.2887,0.28237,0.27537,0.26473,0.25038499999999997,0.240475,0.23446499999999998,0.23036,0.230315,0.230525,0.22987000000000002,0.226555,0.22211,0.21528
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,1900.0,1850.0,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,K,Surface Temperature,0.5437014362745096,0.6063378088235292,0.6378088872549018,0.6743942794117646,0.7324486911764704,0.7715633970588234,0.8047381029411763,0.8229721225490194,0.8385382009803919,0.8516215343137252,0.8628564362745096,0.8769357499999999,0.8934776127450978,0.9215319264705881,0.9468021225490195,0.9692401617647057,1.0001383970588233,1.0244008480392155,1.0560352598039213,1.0796494754901957,1.1019652598039213,1.1234942794117646,1.1476575147058823,1.1716870245098037,1.1951302598039213,1.218137220588235,1.2477788872549018,1.2742007499999999,1.299839769607843,1.3270892794117646,1.3488601617647056,1.3674188872549018,1.384809475490196,1.404219475490196,1.4254038872549017,1.4461588872549018,1.4607927107843135,1.4743877107843135,1.4915304558823528,1.5121721225490194,1.5271471225490194,1.5404021225490194,1.551761338235294,1.561031338235294,1.5670220245098037,1.568288887254902,1.5676388872549016,1.565220651960784,1.5634763382352939,1.562506338235294,1.564026338235294,1.566161338235294,1.569533789215686,1.570588789215686,1.5666487892156862,1.5573537892156861,1.546561338235294,1.5401420245098036,1.5337070245098037,1.5284270245098037,1.5253870245098036,1.5242220245098037,1.5215146715686274,1.5167346715686274,1.5117096715686271,1.5038246715686272,1.4938846715686271,1.4833246715686272,1.4734546715686272,1.4644996715686271,1.4569796715686272,1.4533520245098037,1.4524970245098034,1.4516620245098035,1.4490320245098036,1.4443470245098036,1.4379720245098035,1.4315520245098037,1.4256070245098036,1.4196320245098037,1.4141420245098038,1.4091020245098036,1.4052770245098036,1.4033970245098037,1.4030020245098036,1.4028670245098036,1.4016670245098037,1.3996270245098035,1.3960820245098036,1.3921220245098036,1.3868970245098036,1.3814320245098035,1.3770020245098038,1.3735620245098037,1.3719470245098038,1.3727320245098038,1.3745720245098036,1.3773920245098037,1.3777970245098035,1.3751220245098037,1.3710720245098036,1.3651506519607843,1.3586506519607844,1.352710651960784,1.3471832990196078,1.3439232990196077
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing,1.70978,1.782985,1.68762,1.86044,2.062045,2.07276,2.08708,2.07626,2.09088,2.10328,2.09244,2.139015,2.16634,2.27256,2.32048,2.319525,2.456915,2.47882,2.5719700000000003,2.5522549999999997,2.5956900000000003,2.634185,2.67667,2.719405,2.7664850000000003,2.80865,2.875045,2.940995,2.9948449999999998,3.0368199999999996,3.060345,3.080865,3.107235,3.13566,3.1519399999999997,3.161205,3.16854,3.193705,3.22886,3.26757,3.28565,3.293095,3.2835099999999997,3.2754399999999997,3.24855,3.221755,3.1832849999999997,3.15848,3.1395,3.13,3.140325,3.14499,3.1512900000000004,3.1384049999999997,3.10381,3.04746,3.011485,2.97588,2.94844,2.932445,2.92976,2.9329400000000003,2.91212,2.89487,2.876905,2.84084,2.8067399999999996,2.77248,2.7494300000000003,2.732175,2.7220199999999997,2.7307449999999998,2.73951,2.73882,2.719575,2.6972750000000003,2.672745,2.651555,2.63073,2.61052,2.5962500000000004,2.58156,2.572215,2.56868,2.568925,2.569775,2.55918,2.5469049999999998,2.520785,2.5070449999999997,2.47986,2.463015,2.452385,2.442615,2.450735,2.469445,2.48473,2.5014149999999997,2.48555,2.4521699999999997,2.4241650000000003,2.39451,2.38187,2.369735,2.372375,2.386945
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols,-1.16993,-1.110475,-1.2422900000000001,-1.2611050000000001,-1.09968,-1.07604,-1.0767,-1.13929,-1.1570049999999998,-1.15759,-1.183865,-1.18078,-1.18802,-1.12779,-1.097835,-1.16647,-1.0999,-1.15506,-1.09594,-1.15202,-1.13814,-1.10703,-1.07512,-1.04244,-1.00827,-0.97792,-0.95061,-0.92279,-0.89437,-0.86529,-0.834805,-0.80617,-0.77845,-0.745455,-0.71176,-0.6872100000000001,-0.672495,-0.657635,-0.64296,-0.62818,-0.613265,-0.5982000000000001,-0.5829949999999999,-0.56767,-0.5522050000000001,-0.53815,-0.52652,-0.51482,-0.50302,-0.49111,-0.47909,-0.46699,-0.45478,-0.44246,-0.429755,-0.41813,-0.409135,-0.401355,-0.39403,-0.38592499999999996,-0.37765499999999996,-0.369345,-0.360995,-0.35250499999999996,-0.344275,-0.33733,-0.33265,-0.32835499999999995,-0.32404,-0.31922,-0.31423,-0.30922,-0.30323500000000003,-0.297675,-0.29263,-0.28638,-0.27932,-0.27222,-0.26507,-0.25789,-0.25067,-0.24318,-0.23354999999999998,-0.227935,-0.22107,-0.21348,-0.206845,-0.20019,-0.19351000000000002,-0.18891000000000002,-0.18339,-0.177915,-0.172845,-0.168925,-0.16394999999999998,-0.157275,-0.150335,-0.143725,-0.13709,-0.13044,-0.12309,-0.11554,-0.10708000000000001,-0.0986,-0.090985,-0.08457
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Direct Effect,-0.351425,-0.350525,-0.354645,-0.355305,-0.335125,-0.336895,-0.33443,-0.327515,-0.33284,-0.33883,-0.3373,-0.33032,-0.32462,-0.31991,-0.301115,-0.291845,-0.289845,-0.28844,-0.28503,-0.288235,-0.28862,-0.28641,-0.28232,-0.276835,-0.27138,-0.267825,-0.26453499999999996,-0.25994,-0.254755,-0.24955499999999997,-0.243505,-0.23721,-0.230905,-0.224585,-0.218245,-0.21323999999999999,-0.20993,-0.206615,-0.202875,-0.19825,-0.19396999999999998,-0.1916,-0.188575,-0.18307,-0.17772,-0.175875,-0.175105,-0.174475,-0.17383500000000002,-0.17319,-0.172035,-0.17028,-0.168825,-0.16753,-0.165185,-0.16277,-0.16092499999999998,-0.159075,-0.157225,-0.15537,-0.15352,-0.15167,-0.149815,-0.14795999999999998,-0.14610499999999998,-0.144725,-0.143785,-0.142845,-0.14212999999999998,-0.141645,-0.140675,-0.1397,-0.138725,-0.137745,-0.136765,-0.13588499999999998,-0.13505,-0.13395,-0.13223,-0.13051000000000001,-0.12878499999999998,-0.12706,-0.12532500000000002,-0.123595,-0.12245500000000001,-0.12206,-0.12179,-0.12152,-0.12125,-0.12098,-0.12071,-0.12044,-0.12016,-0.11989,-0.11877,-0.11680499999999999,-0.11438999999999999,-0.11222,-0.110575,-0.108935,-0.10729,-0.10565,-0.10287,-0.10046,-0.09811,-0.095585
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Indirect Effect,-0.863775,-0.7680899999999999,-0.93159,-0.9502299999999999,-0.7823899999999999,-0.72444,-0.725025,-0.826855,-0.8369949999999999,-0.833005,-0.864835,-0.855695,-0.88036,-0.8105100000000001,-0.790295,-0.8736900000000001,-0.8087850000000001,-0.854645,-0.80646,-0.85043,-0.83731,-0.811755,-0.7855449999999999,-0.75868,-0.72919,-0.70108,-0.67647,-0.65134,-0.62565,-0.600625,-0.577455,-0.553755,-0.53027,-0.5094449999999999,-0.48238000000000003,-0.46287,-0.45158,-0.440155,-0.42862,-0.41695000000000004,-0.40342,-0.389725,-0.37709499999999996,-0.365005,-0.35277000000000003,-0.34203,-0.332855,-0.323615,-0.314295,-0.30574,-0.29579500000000003,-0.28579,-0.27569,-0.26549,-0.255205,-0.247155,-0.240635,-0.233475,-0.22627,-0.219045,-0.21178,-0.204465,-0.197105,-0.19092,-0.184945,-0.17966500000000002,-0.175105,-0.17053000000000001,-0.16594,-0.161315,-0.156675,-0.15202,-0.147345,-0.14176,-0.135625,-0.12956,-0.12445999999999999,-0.11963499999999999,-0.11477499999999999,-0.10847,-0.101825,-0.097495,-0.093135,-0.08897,-0.08488000000000001,-0.08138000000000001,-0.0776,-0.07517,-0.07082,-0.066385,-0.06323999999999999,-0.058325,-0.05363,-0.04976,-0.04459,-0.040135000000000004,-0.03361,-0.027700000000000002,-0.02094,-0.017765,-0.01401,-0.01028,-0.00454,-0.00034500000000000004,0.00206,0.00489
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|CH4,0.47623000000000004,0.47691,0.47846999999999995,0.481705,0.48460000000000003,0.484475,0.48389000000000004,0.484755,0.48644,0.48663999999999996,0.48628,0.48626,0.488265,0.49171,0.49302500000000005,0.49509499999999995,0.49695,0.49771,0.500335,0.503525,0.50726,0.5125649999999999,0.516305,0.5186949999999999,0.5198400000000001,0.51982,0.5187200000000001,0.516965,0.5145949999999999,0.51202,0.50898,0.50546,0.50149,0.497105,0.49233499999999997,0.48719,0.48187,0.47597,0.46949,0.46246,0.4549,0.44678,0.438205,0.42901500000000004,0.41937,0.40928,0.39876500000000004,0.388085,0.378845,0.37021499999999996,0.362155,0.35475,0.347915,0.34153,0.33557499999999996,0.33003499999999997,0.32489,0.32001999999999997,0.31542499999999996,0.31107,0.306945,0.30305499999999996,0.299415,0.29594,0.29262,0.289445,0.28641,0.28364999999999996,0.28115999999999997,0.27891,0.27681500000000003,0.2749,0.273175,0.27162,0.270225,0.26898,0.267885,0.26688,0.265955,0.265115,0.264345,0.263645,0.263005,0.26241000000000003,0.26185499999999995,0.2613,0.26078999999999997,0.260245,0.259685,0.25910500000000003,0.258525,0.257925,0.25732,0.256715,0.256155,0.25556999999999996,0.254965,0.25425,0.25341,0.252465,0.25139,0.25023,0.249,0.2477,0.24634,0.24491000000000002
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|CO2,1.42261,1.449525,1.4684599999999999,1.508995,1.53774,1.5569000000000002,1.5800049999999999,1.6121400000000001,1.65022,1.6734,1.701525,1.7321849999999999,1.7553100000000001,1.7861850000000001,1.80837,1.8433,1.8750499999999999,1.90445,1.94262,1.96815,2.0016499999999997,2.0391500000000002,2.0776149999999998,2.1151549999999997,2.15229,2.189585,2.2265949999999997,2.2617599999999998,2.2954299999999996,2.32704,2.357685,2.38673,2.413745,2.4395350000000002,2.463255,2.485995,2.5090500000000002,2.5263400000000003,2.54047,2.55052,2.558005,2.56772,2.578725,2.58419,2.587825,2.590765,2.58847,2.58297,2.5767800000000003,2.56998,2.5598,2.54849,2.53963,2.525125,2.508555,2.491455,2.47308,2.455,2.437125,2.41951,2.40302,2.387295,2.37089,2.3541100000000004,2.3366800000000003,2.319215,2.3023,2.288255,2.2725999999999997,2.2578300000000002,2.2435,2.22945,2.215715,2.19989,2.1842249999999996,2.16946,2.15639,2.14359,2.13108,2.11885,2.10646,2.094965,2.08369,2.07248,2.06155,2.05089,2.04049,2.03031,2.02034,2.01052,2.00086,1.99133,1.981395,1.9706549999999998,1.96009,1.94965,1.9401350000000002,1.930865,1.9218600000000001,1.9129900000000002,1.90414,1.895295,1.88646,1.87801,1.869015,1.85962
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,Effective Radiative Forcing|N2O,0.13894499999999999,0.14259,0.14575,0.148285,0.151115,0.15486,0.15747,0.1596,0.1618,0.16401,0.16674,0.16957,0.172055,0.17528,0.17772,0.18073,0.184265,0.187205,0.190355,0.19404,0.198135,0.200675,0.20315,0.20555,0.20789,0.21016,0.212365,0.21453499999999998,0.21666000000000002,0.218735,0.22078,0.22277999999999998,0.22474,0.226655,0.228535,0.23037000000000002,0.232165,0.23388,0.235505,0.237045,0.238495,0.239865,0.24114999999999998,0.24235,0.243465,0.2445,0.24545499999999998,0.246385,0.24730000000000002,0.2482,0.24908,0.249945,0.250795,0.25163,0.25245,0.25326000000000004,0.25405,0.25484,0.25563,0.25641499999999995,0.257205,0.257985,0.258765,0.25954,0.26032,0.26109499999999997,0.26187,0.26264,0.263405,0.26415999999999995,0.26491,0.265655,0.26639500000000005,0.267125,0.26786,0.26858000000000004,0.269305,0.270015,0.27073,0.27144,0.27214,0.272845,0.273535,0.27423,0.27492,0.2756,0.276285,0.276955,0.277615,0.27825999999999995,0.27890000000000004,0.27953,0.280145,0.28075,0.281345,0.281935,0.282505,0.28307,0.283625,0.28417000000000003,0.2847,0.28522000000000003,0.28573000000000004,0.28623,0.28672,0.2872
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,W/m^2,OZTOTAL_ERF,0.35348,0.32741,0.323465,0.39276500000000003,0.379555,0.347725,0.340985,0.35057499999999997,0.388585,0.3932,0.40525,0.415725,0.43115499999999995,0.43408500000000005,0.42996,0.42584500000000003,0.44168,0.45053,0.46348500000000004,0.455105,0.46882999999999997,0.468255,0.46358,0.45579000000000003,0.449715,0.44269000000000003,0.435105,0.42622,0.41696,0.40551,0.39488500000000004,0.38847,0.3832,0.374865,0.36589,0.35563500000000003,0.35004500000000005,0.35105,0.34718000000000004,0.342655,0.33765500000000004,0.33311999999999997,0.329155,0.324835,0.320135,0.315095,0.30972,0.30361,0.29664999999999997,0.290705,0.28468,0.27819,0.271305,0.264555,0.258035,0.25214000000000003,0.24702000000000002,0.243915,0.2409,0.23793999999999998,0.234985,0.23199,0.22895500000000002,0.226005,0.22314,0.220335,0.217675,0.215145,0.212725,0.210365,0.20804,0.205725,0.203355,0.20096,0.19861499999999999,0.196395,0.19432,0.191805,0.18932,0.18683,0.18436999999999998,0.181765,0.178755,0.175535,0.17252,0.169575,0.166615,0.164825,0.16306500000000002,0.161355,0.15966999999999998,0.15803,0.15668500000000002,0.15534,0.15395999999999999,0.15253499999999998,0.150735,0.14881,0.14680500000000002,0.14492,0.14311000000000001,0.141315,0.13951999999999998,0.137685,0.13581500000000002,0.13422
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,ppb,Atmospheric Concentrations|CH4,1755.23,1757.19,1761.5,1770.29,1778.2,1778.01,1776.53,1778.96,1783.59,1784.23,1783.36,1783.42,1788.95,1798.42,1802.1,1807.85,1813.07,1815.26,1822.58,1831.47,1841.94,1857.25072,1868.55552,1876.08312,1880.121865,1880.91318,1878.64862,1874.561825,1868.77062,1861.376295,1852.454145,1842.307565,1831.033645,1818.69756,1805.3805849999999,1791.0140000000001,1775.83804,1758.9844,1740.577225,1720.7555,1699.723865,1677.5208699999998,1654.371695,1630.388685,1605.58025,1580.150595,1554.10148,1530.12422,1507.640885,1486.519485,1466.9365400000002,1448.750195,1431.84737,1416.40137,1402.0993,1388.85589,1376.60827,1365.07436,1354.0975950000002,1343.87882,1334.230855,1325.07654,1316.36696,1308.09425,1300.22918,1292.68199,1285.5783649999998,1279.1492400000002,1273.32194,1268.06247,1263.33171,1259.08564,1255.27784,1251.86931,1248.82942,1246.13658,1243.745645,1241.59821,1239.61116,1237.78553,1236.107135,1234.514475,1233.0546,1231.731865,1230.546415,1229.400205,1228.30045,1227.180785,1226.007245,1224.7947450000001,1223.5494050000002,1222.2822350000001,1221.0009850000001,1219.69945,1218.3886499999999,1217.048085,1215.66411,1214.01577,1212.116865,1209.92148,1207.550545,1205.09041,1202.4603149999998,1199.65622,1196.67752,1193.54822
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,ppb,Atmospheric Concentrations|N2O,311.279,312.298,313.183,313.907,314.709,315.759,316.493,317.101,317.73,318.357,319.13,319.933,320.646,321.575,322.275,323.141,324.159,325.005,325.919,326.988,328.18,328.939505,329.67391499999997,330.38432,331.07252,331.73852,332.38239,333.01164,333.626495,334.22688500000004,334.813135,335.38565,335.94367,336.48751000000004,337.01782,337.53505,338.03908,338.514475,338.96124,339.379215,339.76869,340.13052,340.46473,340.771355,341.05061,341.30289500000003,341.52846999999997,341.75076,341.96986000000004,342.18609000000004,342.399455,342.60963,342.81683,343.0211,343.22237,343.42095,343.61755,343.81513,344.01275,344.21051,344.408735,344.60738,344.806405,345.00583,345.205655,345.40588,345.60630000000003,345.80625,346.00577499999997,346.20488,346.403545,346.601765,346.79949,346.9967,347.194075,347.391065,347.587625,347.783495,347.97866,348.17314,348.36693,348.56003499999997,348.75245,348.944175,349.135185,349.32547,349.51503,349.701465,349.88480000000004,350.06505500000003,350.24227,350.41622,350.58729500000004,350.755035,350.91981,351.081615,351.24045,351.39565,351.54722000000004,351.69521,351.839695,351.9807,352.118285,352.25244,352.38384,352.51193
MAGICC7,a2a5c778-bdc4-4f08-b240-7ebaffedadc0,paris_ratchet,0.5,,,World,ratchet_strength2_ndc_gr_noCV2030,climate,not_relevant,ppm,Atmospheric Concentrations|CO2,360.239,362.005,363.252,365.933,367.845,369.125,370.673,372.835,375.411,376.987,378.907,381.01,382.603,384.739,386.28,388.717,390.944,393.016,395.725,397.547,399.949,402.691025,405.40326500000003,408.090635,410.777065,413.46596,416.119485,418.641895,421.061725,423.40880000000004,425.69237999999996,427.898395,430.03049,432.07871,434.027205,435.89788,437.69221500000003,439.274325,440.633645,441.787435,442.700245,443.37881,443.8514,444.24496,444.490235,444.55017499999997,444.42481999999995,444.190195,443.79887,443.26169500000003,442.607385,441.83686,440.95320000000004,439.958595,438.85535500000003,437.64424,436.32585500000005,435.02378,433.72420999999997,432.42498,431.12287,429.816575,428.505955,427.191245,425.872075,424.54796,423.21832,421.91972,420.646385,419.396525,418.16830000000004,416.96054000000004,415.8571,414.719655,413.51373,412.33029,411.22217,410.13943,409.07809499999996,408.036075,407.03046,406.112885,405.2689,404.340735,403.46978,402.62442999999996,401.796695,401.062585,400.37508,399.69944,399.035565,398.37849,397.62953,396.74381,395.72745,394.72485,393.74068,392.77795,391.83929,391.22434,390.684055,390.15036,389.62280499999997,389.10301000000004,388.591295,388.089645
